Obs#,Time,Date,configName,configAuthor,remark,Row,Pot,,gsw,gbw,gtw,E_apparent,VPcham,VPref,VPleaf,VPDleaf,H2O_r,H2O_s,H2O_leaf,leaf_area,flashID,Fo,Fm,Fv/Fm,Fs,Fm',PhiPS2,PS2/1,abs,ETR,rh_s,rh_r,Tref,Tleaf,P_atm,flow,flow_s,leak_pct,Qamb,batt,match_time,match_date,rh_adj,gsw1sec,gsw2sec,gsw4sec,flr1sec,flr2sec,flr4sec,auto,flow_set,gsw_limit,gsw_period,dark,flash_type,flash_intensity,modrate,flr_limit,flr_period,P1_dur,P2_dur,P3_dur,P1_Fmax,P2_ramp,P2_slp,P3_Fmax,P3_Pred,P3_DeltaF,v_humA,v_humB,v_flowIn,v_flowOut,v_temp,v_irt,v_pres,v_par,v_F,i_LED,b_rhr,m_rhr,span_rhr,b_rhs,m_rhs,span_rhs,z_flowIn,z_flowOut,z_quantum,z_flr,flashId,lciSerNum,lcpSerNum,lcfSerNum,lcrhSerNum,version,configUpdatedAt,,,,,,,,,,,,,,,,,
33,13:04:36,7/11/2024,TIP24,Zach Peagler,,3,9,,0.223314,2.921158,0.207455,2.175717,2.452561,2.39402,3.447819,0.995259,24.466663,25.064943,35.236393,0.441786,PSF-01133_20240711130436,0,0,0,110.102173,384.735718,0.713824,0.5,0.8,101.061729,69.7,68.04,26.71,26.36,97.85,156.6,150.1,4.2,354,4.07,-8,6,316,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,13:00:16,7/11/2024,-1.05,0.04,0.037,0.014,0.209,-3.899,-1.877,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.516784,2.43471,1.688999,0.937193,0.254772,-0.002313,0.07723,0.422093,110.102173,0.000359,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240711130436,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
34,13:04:41,7/11/2024,TIP24,Zach Peagler,,3,10,,0.226679,2.922123,0.210361,2.257764,2.447161,2.386454,3.46565,1.018489,24.388586,25.008987,35.41753,0.441786,PSF-01133_20240711130441,0,0,0,99.986671,353.231201,0.716937,0.5,0.8,101.600357,69.46,67.73,26.73,26.45,97.85,156.8,147.2,6.1,354,4.07,-11,1,312,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,13:00:16,7/11/2024,-1.05,-0.004,0.036,-9999,0.048,-3.99,-9999,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.516354,2.434394,1.690039,0.929516,0.254546,-0.001553,0.077851,0.422396,99.986671,0.000361,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240711130441,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
35,13:04:46,7/11/2024,TIP24,Zach Peagler,,3,11,,0.223386,2.922341,0.207523,2.277117,2.438902,2.377679,3.480139,1.041237,24.29879,24.924458,35.565418,0.441786,PSF-01133_20240711130446,0,0,0,105.168343,364.667053,0.711605,0.5,0.8,95.988823,69.14,67.4,26.75,26.52,97.85,156.8,147,6.3,337,4.07,-18,1,284,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,13:00:16,7/11/2024,-1.05,0.04,0.07,-9999,0.23,-3.817,-9999,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.515891,2.433988,1.690274,0.929055,0.254344,-0.00096,0.078397,0.407239,105.168343,0.000359,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240711130446,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
36,13:04:51,7/11/2024,TIP24,Zach Peagler,,3,12,,0.074062,2.92112,0.07223,1.325638,2.413857,2.378172,4.149502,1.735646,24.303699,24.668383,42.405796,0.441786,PSF-01133_20240711130451,0,0,0,111.078857,343.755829,0.676867,0.5,0.8,86.572662,68.35,67.34,26.77,29.54,97.85,156.6,153.3,2.1,320,4.044,-6,-8,335,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,13:00:16,7/11/2024,-1.05,-0.009,0.033,-9999,-0.016,-3.969,-9999,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.515791,2.432974,1.688959,0.945732,0.254136,0.034766,0.079016,0.391715,1.283169,0.000367,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240711130451,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
37,13:05:03,7/11/2024,TIP24,Zach Peagler,,4,1,,0.100212,2.920195,0.096887,2.152211,2.463052,2.405105,4.558675,2.095623,24.579382,25.171583,46.588165,0.441786,PSF-01133_20240711130503,0,0,0,106.092453,338.580963,0.686656,0.5,0.8,131.610382,69.53,67.89,26.82,31.18,97.85,156.5,153.5,1.9,479,4.069,-9,-1,159,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,13:00:16,7/11/2024,-1.05,-0.012,0.029,0.03,0.779,-1.587,-2.745,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.516558,2.434471,1.687965,0.946121,0.253618,0.054285,0.080542,0.53336,106.092453,0.00036,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240711130503,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
38,13:05:13,7/11/2024,TIP24,Zach Peagler,,4,2,,0.56749,2.920447,0.475159,5.146217,2.544062,2.405644,3.570747,1.026685,24.584263,25.998812,36.490932,0.441786,PSF-01133_20240711130513,0,0,0,102.231148,380.080811,0.731028,0.5,0.8,129.186615,71.6,67.7,26.88,26.96,97.85,156.5,149.1,4.8,442,4.069,0,6,114,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,13:00:16,7/11/2024,-1.05,0.041,0.241,-9999,0.258,5.376,-9999,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.516278,2.437096,1.688235,0.934512,0.253096,0.002708,0.08185,0.500152,102.231148,0.000357,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240711130513,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
39,13:05:26,7/11/2024,TIP24,Zach Peagler,,4,3,,0.393912,2.92098,0.347103,4.406457,2.517537,2.399026,3.720255,1.202718,24.515194,25.726233,38.016575,0.441786,PSF-01133_20240711130526,0,0,0,103.523972,380.087982,0.727632,0.5,0.8,126.626633,70.62,67.29,26.93,27.66,97.86,156.6,148.3,5.3,435,4.069,-11,2,161,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,13:00:16,7/11/2024,-1.05,-9999,-9999,-9999,-9999,-9999,-9999,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.515691,2.435834,1.688809,0.932471,0.252527,0.010306,0.083434,0.494169,103.523972,0.000352,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240711130526,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
40,13:05:35,7/11/2024,TIP24,Zach Peagler,,4,4,,0.177605,2.920542,0.167424,1.994629,2.47521,2.421526,3.604782,1.129572,24.746504,25.295126,36.838654,0.441786,PSF-01133_20240711130535,0,0,0,111.88781,419.667358,0.733389,0.5,0.8,97.239731,69.24,67.74,26.98,27.12,97.85,156.6,69.7,55.5,331,4.068,14,-20,170,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,13:00:16,7/11/2024,-1.05,-0.004,0,-9999,-0.026,-1.99,-9999,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.516308,2.434076,1.688338,0.743427,0.252069,0.003404,0.084662,0.402127,1.754522,0.00036,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240711130535,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
41,13:05:41,7/11/2024,TIP24,Zach Peagler,,4,5,,0.209261,2.920904,0.195271,2.280375,2.483262,2.421911,3.590504,1.107242,24.750944,25.377928,36.693489,0.441786,PSF-01133_20240711130541,0,0,0,21.200539,379.616272,0.944153,0.5,0.8,145.969406,69.38,67.66,27,27.05,97.85,156.6,149.9,4.3,387,4.068,-13,8,123,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,13:00:16,7/11/2024,-1.05,0.013,-9999,-9999,-3.835,-9999,-9999,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.516191,2.434241,1.688727,0.936578,0.251842,0.00234,0.085266,0.451027,21.200539,0.000347,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240711130541,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
42,13:05:48,7/11/2024,TIP24,Zach Peagler,,4,6,,0.203086,2.920089,0.18988,2.264993,2.493961,2.432994,3.624636,1.130675,24.865351,25.488436,37.044006,0.441786,PSF-01133_20240711130548,0,0,0,99.01178,382.032745,0.740829,0.5,0.8,107.694069,69.55,67.85,27.03,27.22,97.85,156.5,125,20.1,363,4.068,-5,-1,124,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,13:00:16,7/11/2024,-1.05,0.048,0.007,0.036,-0.006,0.003,-4.233,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.516443,2.434453,1.687851,0.872914,0.25153,0.003872,0.086143,0.430516,99.01178,0.000352,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240711130548,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
43,13:05:55,7/11/2024,TIP24,Zach Peagler,,4,7,,0.251064,2.920507,0.231189,2.931881,2.507714,2.428834,3.70917,1.201456,24.822643,25.628801,37.907665,0.441786,PSF-01133_20240711130555,0,0,0,99.723816,372.098206,0.731996,0.5,0.8,115.470016,69.81,67.61,27.06,27.61,97.85,156.6,152,2.9,394,4.068,-11,3,147,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,13:00:16,7/11/2024,-1.05,0.014,0.023,-9999,0.402,-1.662,-9999,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.516107,2.43478,1.6883,0.942265,0.251231,0.008171,0.086945,0.458009,99.723816,0.000352,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240711130555,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
44,13:06:01,7/11/2024,TIP24,Zach Peagler,,4,8,,0.102684,2.920774,0.099197,1.152145,2.456859,2.425851,3.55839,1.101532,24.792419,25.10932,36.367069,0.441786,PSF-01133_20240711130601,0,0,0,84.220291,418.814423,0.798908,0.5,0.8,102.389008,68.28,67.42,27.09,26.9,97.85,156.6,133.1,15,320,4.068,2,2,132,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,13:00:16,7/11/2024,-1.05,0.025,0.014,-9999,0.082,-1.976,-9999,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.515836,2.432834,1.688586,0.893207,0.250963,-0.000496,0.087686,0.392291,84.220291,0.000356,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240711130601,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
45,13:06:08,7/11/2024,TIP24,Zach Peagler,,4,9,,0.2808,2.920655,0.256171,2.83118,2.501153,2.424981,3.549181,1.048028,24.781874,25.560307,36.270538,0.441786,PSF-01133_20240711130608,0,0,0,93.24968,395.089386,0.763978,0.5,0.8,86.242043,69.41,67.3,27.12,26.86,97.85,156.6,144.8,7.5,282,4.068,-7,10,135,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,13:00:16,7/11/2024,-1.05,0.022,0.008,-9999,0.286,-4.152,-9999,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.515653,2.434262,1.688459,0.923453,0.250704,-0.001321,0.088418,0.358359,93.24968,0.000363,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240711130608,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
46,13:06:12,7/11/2024,TIP24,Zach Peagler,,4,10,,0.086253,2.919984,0.083778,0.928154,2.44403,2.419032,3.495156,1.051126,24.722406,24.97789,35.720348,0.441786,PSF-01133_20240711130612,0,0,0,104.161621,395.932678,0.736921,0.5,0.8,107.472977,67.76,67.06,27.13,26.6,97.85,156.5,36.6,76.6,365,4.041,-1,2,108,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,13:00:16,7/11/2024,-1.05,0.022,-9999,-9999,-3.903,-9999,-9999,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.515326,2.432154,1.687738,0.673416,0.250537,-0.004573,0.088879,0.431562,1.423001,0.000363,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240711130612,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
47,13:06:18,7/11/2024,TIP24,Zach Peagler,,4,11,,0.009444,2.919889,0.009413,0.103738,2.409461,2.406666,3.45546,1.045999,24.595522,24.624088,35.313942,0.441786,PSF-01133_20240711130618,0,0,0,98.772881,375.52179,0.736972,0.5,0.8,113.760841,66.71,66.63,27.16,26.4,97.85,156.5,105,32.9,386,4.041,-6,-3,142,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,13:00:16,7/11/2024,-1.05,-0.01,-0.007,-9999,-0.063,-4.009,-9999,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.514715,2.430812,1.687637,0.82407,0.250307,-0.007111,0.089545,0.450492,0.936985,0.000355,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240711130618,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
48,13:06:26,7/11/2024,TIP24,Zach Peagler,,4,12,,0.107789,2.923064,0.103956,1.205887,2.430139,2.397734,3.530584,1.100445,24.505062,24.836235,36.082886,0.441786,PSF-01133_20240711130626,0,0,0,101.961853,387.74765,0.737041,0.5,0.8,109.087524,67.16,66.26,27.19,26.77,97.85,156.9,146.4,6.7,370,4.066,-4,0,138,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,13:00:16,7/11/2024,-1.05,-0.037,-0.034,-0.027,0.069,-4.151,-1.89,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.51419,2.431377,1.691055,0.927435,0.249992,-0.003213,0.09054,0.436375,101.961853,0.000359,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240711130626,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
1,12:09:38,7/18/2024,TIP24,Zach Peagler,,1,1,,0.95018,2.921237,0.716973,9.774229,2.627417,2.36485,3.917112,1.289695,24.16176,26.844408,40.021271,0.441786,PSF-01133_20240718120938,0,0,0,108.498932,357.3078,0.696343,0.5,0.8,53.935474,83.31,74.98,24.86,28.55,97.88,156.6,152.3,2.8,194,4.073,-17,6,322,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,12:09:26,7/18/2024,-1.13,-0.073,-0.776,0.891,105.68,53.448,23.767,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.526923,2.452462,1.689085,0.942989,0.274218,0.045231,0.045213,0.279657,108.498932,0.000352,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240718120938,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
2,12:09:49,7/18/2024,TIP24,Zach Peagler,,1,2,,0.930802,2.920537,0.705843,8.36857,2.661586,2.436734,3.783814,1.122228,24.896011,27.193308,38.659061,0.441786,PSF-01133_20240718120949,0,0,0,97.983238,363.668915,0.73057,0.5,0.8,136.131363,84.09,76.98,24.92,27.95,97.88,156.6,150,4.2,466,4.046,12,1,267,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,12:09:26,7/18/2024,-1.13,-0.52,0.551,0.868,100.253,50.347,23.592,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.529716,2.453445,1.688332,0.936853,0.273553,0.037365,0.046718,0.521514,97.983238,0.000354,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240718120949,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
3,12:09:58,7/18/2024,TIP24,Zach Peagler,,1,3,,0.930417,2.920818,0.705638,10.2155,2.779772,2.505668,4.146737,1.366965,25.597626,28.397839,42.362602,0.441786,PSF-01133_20240718120958,0,0,0,101.144318,349.722137,0.710787,0.5,0.8,82.287369,87.53,78.9,24.98,29.53,97.89,156.6,103.3,34.1,289,4.046,-9,6,304,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,12:09:26,7/18/2024,-1.13,-0.168,0.152,0.55,0.892,0.495,-3.177,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.5324,2.45784,1.688634,0.819983,0.272946,0.055821,0.04793,0.364765,101.144318,0.000358,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240718120958,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
4,12:10:06,7/18/2024,TIP24,Zach Peagler,,1,4,,0.832506,2.920232,0.647823,10.306275,2.831835,2.555334,4.332055,1.500219,26.106407,28.931261,44.258156,0.441786,PSF-01133_20240718121006,0,0,0,92.737556,344.661713,0.730932,0.5,0.8,95.865952,88.89,80.21,25.03,30.29,97.88,156.5,138.8,11.3,328,4.072,12,-11,263,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,12:09:26,7/18/2024,-1.13,0.127,0.356,0.458,0.062,-1.676,-2.549,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.53424,2.459577,1.688004,0.907788,0.272373,0.064539,0.049076,0.398942,92.737556,0.000357,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240718121006,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
5,12:10:14,7/18/2024,TIP24,Zach Peagler,,1,5,,0.850077,2.920477,0.658426,6.769182,2.760674,2.578987,3.733486,0.972813,26.35095,28.207342,38.14711,0.441786,PSF-01133_20240718121014,0,0,0,104.218124,364.903809,0.714396,0.5,0.8,114.254395,86.39,80.7,25.08,27.72,97.87,156.5,152.8,2.4,400,4.072,33,28,252,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,12:09:26,7/18/2024,-1.13,-0.35,0.176,0.231,98.708,39.131,31.593,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.534929,2.456366,1.688268,0.944347,0.271813,0.032752,0.050225,0.462862,104.218124,0.000354,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240718121014,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
6,12:10:21,7/18/2024,TIP24,Zach Peagler,,1,6,,0.84655,2.922309,0.6564,7.924605,2.811151,2.598872,3.951912,1.140761,26.553923,28.722881,40.378582,0.441786,PSF-01133_20240718121021,0,0,0,105.606079,360.669495,0.707194,0.5,0.8,112.413841,87.81,81.18,25.11,28.7,97.87,156.8,149.7,4.5,397,4.071,0,5,279,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,12:09:26,7/18/2024,-1.13,0.361,0.587,-9999,0.132,-3.172,-9999,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.535601,2.458187,1.69024,0.936079,0.271492,0.044133,0.051147,0.460698,105.606079,0.000354,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240718121021,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
7,12:10:34,7/18/2024,TIP24,Zach Peagler,,1,7,,0.926933,2.921185,0.703654,8.10759,2.845864,2.628578,3.934444,1.08858,26.858538,29.078741,40.20174,0.441786,PSF-01133_20240718121034,0,0,0,103.022217,361.142273,0.714732,0.5,0.8,135.37001,88.57,81.8,25.18,28.62,97.87,156.6,149.9,4.3,473,4.072,23,4,262,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,12:09:26,7/18/2024,-1.13,-0.034,0.089,0.366,-2.086,103.16,49.818,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.536472,2.459147,1.689029,0.936827,0.270817,0.042478,0.053081,0.528319,40.460945,0.000356,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240718121034,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
8,12:10:42,7/18/2024,TIP24,Zach Peagler,,1,8,,0.893907,2.921619,0.684481,8.184601,2.857965,2.638703,3.987361,1.129396,26.960064,29.200304,40.739532,0.441786,PSF-01133_20240718121042,0,0,0,105.018143,351.851807,0.701527,0.5,0.8,80.047569,88.73,81.92,25.22,28.85,97.87,156.7,149,4.9,285,4.071,-11,-7,303,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,12:09:26,7/18/2024,-1.13,0.175,0.444,-9999,0.003,-3.355,-9999,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.536629,2.459349,1.689496,0.934271,0.270377,0.044784,0.054081,0.361067,105.018143,0.000356,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240718121042,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
9,12:10:53,7/18/2024,TIP24,Zach Peagler,,1,9,,1.099096,2.919742,0.798509,8.859062,2.896933,2.659353,3.944822,1.047889,27.171743,29.599199,40.305927,0.441786,PSF-01133_20240718121053,0,0,0,101.791618,354.911682,0.713192,0.5,0.8,91.272171,89.6,82.25,25.28,28.67,97.87,156.5,147,6.1,320,4.07,-1,14,294,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,12:09:26,7/18/2024,-1.13,0.333,0.431,0.148,0.107,-1.631,-2.505,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.537087,2.460462,1.687479,0.929057,0.269695,0.041803,0.055706,0.391881,101.791618,0.00035,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240718121053,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
10,12:11:04,7/18/2024,TIP24,Zach Peagler,,1,10,,0.664038,2.92111,0.541045,7.6258,2.873117,2.668769,4.202789,1.329672,27.266485,29.354286,42.939384,0.441786,PSF-01133_20240718121104,0,0,0,105.151176,370.654816,0.71631,0.5,0.8,103.377884,88.53,82.23,25.34,29.76,97.88,156.6,149.9,4.3,361,4.07,-2,0,266,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,12:09:26,7/18/2024,-1.13,-0.104,0.164,0.529,0.715,-0.21,-2.76,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.537049,2.459077,1.688948,0.936759,0.269016,0.054384,0.057247,0.428184,105.151176,0.00035,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240718121104,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
11,12:11:36,7/18/2024,TIP24,Zach Peagler,,1,11,,0.994214,2.921286,0.741766,8.868119,2.941689,2.704252,4.069954,1.128265,27.628662,30.054497,41.581699,0.441786,PSF-01133_20240718121136,0,0,0,119.729523,397.92038,0.699112,0.5,0.8,129.752014,89.58,82.35,25.54,29.21,97.88,156.6,152.5,2.6,464,4.068,16,0,279,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,12:09:26,7/18/2024,-1.13,0.388,0.557,0.056,0.003,-3.179,-1.608,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.537185,2.460411,1.689137,0.94364,0.266906,0.045264,0.062089,0.519869,119.729523,0.000345,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240718121136,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
12,12:11:46,7/18/2024,TIP24,Zach Peagler,,1,12,,0.793627,2.923191,0.624169,8.132149,2.940343,2.722956,4.169154,1.228811,27.822174,30.043356,42.598896,0.441786,PSF-01133_20240718121146,0,0,0,101.898552,353.995789,0.712148,0.5,0.8,130.573761,89.16,82.57,25.61,29.62,97.87,156.9,149.3,4.8,458,4.068,9,-2,268,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,12:09:26,7/18/2024,-1.13,0.273,0.131,0.404,0.126,0.084,-3.216,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.537477,2.459855,1.691193,0.935127,0.266138,0.049492,0.063534,0.514886,101.898552,0.000355,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240718121146,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
