Obs#,Time,Date,configName,configAuthor,remark,Pot,Row,gsw,gbw,gtw,E_apparent,VPcham,VPref,VPleaf,VPDleaf,H2O_r,H2O_s,H2O_leaf,leaf_area,flashID,Fo,Fm,Fv/Fm,Fs,Fm',PhiPS2,PS2/1,abs,ETR,rh_s,rh_r,Tref,Tleaf,P_atm,flow,flow_s,leak_pct,Qamb,batt,match_time,match_date,rh_adj,,,,,,,,,,,,,,,,,
14,14:46:16,9/6/2023,Zach TIP2023,Zach Peagler,,6,2,-0.356197,2.424987,-0.417526,-3.831254,2.859313,3.002815,3.725863,0.866551,30.726168,29.257792,38.124733,0.441786,PSF-01133_20230906144616,0,0,0,105.769875,447.461487,0.763622,0.5,0.8,70.282875,70.89,74.45,29.05,27.69,97.73,111.9,87.7,21.6,230,3.96,33,38,137,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20230906144616,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2023-07-03T15:14:46.255Z
15,14:46:22,9/6/2023,Zach TIP2023,Zach Peagler,,7,2,-0.238202,1.882451,-0.272711,-2.832792,2.850086,3.000924,3.830582,0.980496,30.705645,29.162256,39.194756,0.441786,PSF-01133_20230906144622,0,0,0,98.324776,427.123901,0.769798,0.5,0.8,69.447067,70.62,74.36,29.06,28.16,97.73,78.7,75.6,4,226,3.933,21,15,129,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20230906144622,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2023-07-03T15:14:46.255Z
16,14:46:30,9/6/2023,Zach TIP2023,Zach Peagler,,8,2,-0.231107,2.006074,-0.261198,-2.339538,2.888685,3.003277,3.73435,0.845665,30.731682,29.559095,38.212547,0.441786,PSF-01133_20230906144630,0,0,0,112.454292,449.475647,0.74981,0.5,0.8,71.654984,71.52,74.35,29.07,27.72,97.73,85.5,81.5,4.7,239,3.96,16,25,140,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20230906144630,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2023-07-03T15:14:46.255Z
17,14:46:52,9/6/2023,Zach TIP2023,Zach Peagler,,1,3,-0.300872,2.045699,-0.352754,-3.500512,2.840369,3.007495,3.777307,0.936938,30.774771,29.064619,38.65202,0.441786,PSF-01133_20230906144652,0,0,0,106.778023,469.712006,0.772673,0.5,0.8,42.741047,70.16,74.29,29.11,27.92,97.73,87.8,87.7,0.1,138,3.932,11,3,259,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20230906144652,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2023-07-03T15:14:46.255Z
18,14:47:05,9/6/2023,Zach TIP2023,Zach Peagler,,2,3,-0.356463,2.195976,-0.425539,-4.611234,2.818782,3.018569,3.841584,1.022802,30.89077,28.846235,39.31316,0.441786,PSF-01133_20230906144705,0,0,0,116.492271,518.569702,0.775358,0.5,0.8,39.400139,69.54,74.47,29.14,28.21,97.72,96.8,62.7,35.2,127,3.958,47,10,317,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20230906144705,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2023-07-03T15:14:46.255Z
19,14:47:18,9/6/2023,Zach TIP2023,Zach Peagler,,3,3,-0.399664,2.31517,-0.483053,-5.617274,2.770431,2.996152,3.868148,1.097717,30.661684,28.351723,39.585411,0.441786,PSF-01133_20230906144718,0,0,0,145.371796,508.569702,0.714156,0.5,0.8,62.537636,68.26,73.82,29.16,28.33,97.72,104.4,-19.1,118.3,219,3.957,19,18,289,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20230906144718,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2023-07-03T15:14:46.255Z
20,14:47:27,9/6/2023,Zach TIP2023,Zach Peagler,,4,3,-0.349552,2.108074,-0.419034,-4.773158,2.778562,2.997506,3.853938,1.075376,30.673416,28.432964,39.437263,0.441786,PSF-01133_20230906144727,0,0,0,124.395844,439.225677,0.716784,0.5,0.8,61.445732,68.39,73.78,29.18,28.27,97.72,91.4,90,1.5,214,3.958,35,4,295,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20230906144727,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2023-07-03T15:14:46.255Z
21,14:47:40,9/6/2023,Zach TIP2023,Zach Peagler,,5,3,-0.434925,1.993967,-0.556256,-4.427982,2.803492,3.022323,3.556122,0.75263,30.926107,28.686903,36.388229,0.441786,PSF-01133_20230906144740,0,0,0,100.706932,459.172729,0.780677,0.5,0.8,75.739014,68.91,74.29,29.2,26.89,97.73,84.9,85.2,-0.4,243,3.957,9,-8,294,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20230906144740,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2023-07-03T15:14:46.255Z
22,14:47:48,9/6/2023,Zach TIP2023,Zach Peagler,,6,3,-0.291814,1.895287,-0.34492,-3.310323,2.838105,3.01284,3.744402,0.906297,30.830332,29.042267,38.316387,0.441786,PSF-01133_20230906144748,0,0,0,118.429901,482.137787,0.754365,0.5,0.8,44.913269,69.71,74.01,29.21,27.77,97.72,79.4,78.7,0.9,149,3.957,35,-10,269,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20230906144748,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2023-07-03T15:14:46.255Z
23,14:48:02,9/6/2023,Zach TIP2023,Zach Peagler,,7,3,-0.198976,1.923419,-0.221936,-1.722793,2.905245,2.994402,3.638436,0.733191,30.6415,29.729162,37.231846,0.441786,PSF-01133_20230906144802,0,0,0,124.713425,466.150055,0.732461,0.5,0.8,86.716286,71.25,73.44,29.24,27.28,97.72,80.9,79.3,2,296,3.952,31,5,249,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20230906144802,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2023-07-03T15:14:46.255Z
24,14:48:19,9/6/2023,Zach TIP2023,Zach Peagler,,8,3,-0.288106,2.006281,-0.336416,-3.999065,2.805319,3.001345,3.927021,1.121703,30.71121,28.705374,40.183174,0.441786,PSF-01133_20230906144819,0,0,0,114.007118,402.510529,0.71676,0.5,0.8,93.389977,68.69,73.49,29.27,28.59,97.73,85.6,77.6,9.2,326,3.956,20,-7,41,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20230906144819,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2023-07-03T15:14:46.255Z
25,14:48:37,9/6/2023,Zach TIP2023,Zach Peagler,,1,4,-0.25933,2.027487,-0.297365,-3.634191,2.844815,3.020399,3.99731,1.152495,30.907682,29.110939,40.904396,0.441786,PSF-01133_20230906144837,0,0,0,109.725594,399.09552,0.725064,0.5,0.8,92.860588,69.51,73.8,29.3,28.89,97.72,86.8,73.9,14.8,320,3.955,15,12,171,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20230906144837,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2023-07-03T15:14:46.255Z
26,14:48:55,9/6/2023,Zach TIP2023,Zach Peagler,,2,4,-0.014594,2.428561,-0.014683,-0.11624,3.00549,3.009827,3.752389,0.746899,30.800211,30.755829,38.399006,0.441786,PSF-01133_20230906144855,0,0,0,105.513451,416.647919,0.746756,0.5,0.8,91.153534,73.27,73.37,29.34,27.81,97.72,112.2,112.7,-0.5,305,3.954,33,9,107,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20230906144855,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2023-07-03T15:14:46.255Z
27,14:49:04,9/6/2023,Zach TIP2023,Zach Peagler,,3,4,0.166358,2.397914,0.155566,1.257126,3.06975,3.021957,3.831582,0.761832,30.922995,31.412043,39.207695,0.441786,PSF-01133_20230906144904,0,0,0,115.815643,434.232117,0.733286,0.5,0.8,77.370399,74.75,73.58,29.36,28.17,97.73,110,110.5,-0.5,264,3.954,26,-3,151,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20230906144904,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2023-07-03T15:14:46.255Z
28,14:49:13,9/6/2023,Zach TIP2023,Zach Peagler,,4,4,-0.177337,2.166603,-0.193146,-1.765804,2.945255,3.023118,3.807834,0.862579,30.934393,30.137655,38.964085,0.441786,PSF-01133_20230906144913,0,0,0,111.955765,406.687988,0.724713,0.5,0.8,106.303894,71.65,73.55,29.38,28.06,97.73,95,83.3,12.3,367,3.927,13,10,139,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20230906144913,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2023-07-03T15:14:46.255Z
29,14:49:32,9/6/2023,Zach TIP2023,Zach Peagler,,5,4,-0.058929,1.938853,-0.060776,-0.470628,3.028576,3.052649,3.759067,0.730491,31.236336,30.990005,38.464779,0.441786,PSF-01133_20230906144932,0,0,0,111.747978,448.585876,0.750888,0.5,0.8,96.585114,73.52,74.1,29.42,27.84,97.73,81.8,79.5,2.8,322,3.952,14,2,149,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20230906144932,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2023-07-03T15:14:46.255Z
30,14:49:43,9/6/2023,Zach TIP2023,Zach Peagler,,6,4,-0.023765,1.973711,-0.024054,-0.237179,3.034052,3.045903,3.963177,0.929125,31.166832,31.045561,40.552723,0.441786,PSF-01133_20230906144943,0,0,0,206.742172,485.161194,0.573869,0.5,0.8,93.612373,73.55,73.83,29.44,28.75,97.73,83.7,81.9,2.2,408,3.927,17,37,160,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20230906144943,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2023-07-03T15:14:46.255Z
31,14:50:02,9/6/2023,Zach TIP2023,Zach Peagler,,7,4,-0.154069,2.106279,-0.166228,-1.841651,2.921177,3.005635,3.96584,1.044663,30.752903,29.888748,40.577484,0.441786,PSF-01133_20230906145002,0,0,0,125.087143,396.854645,0.684804,0.5,0.8,112.954323,70.64,72.69,29.48,28.76,97.74,91.3,88.1,3.5,412,3.952,12,19,132,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20230906145002,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2023-07-03T15:14:46.255Z
33,14:50:24,9/6/2023,Zach TIP2023,Zach Peagler,,8,4,-0.083965,2.205713,-0.087288,-0.691167,2.960562,2.990283,3.70805,0.747488,30.595819,30.291725,37.939838,0.441786,PSF-01133_20230906145024,0,0,0,105.212334,408.523315,0.742457,0.5,0.8,96.265999,71.4,72.12,29.53,27.6,97.74,97.4,95.8,1.6,324,3.949,37,-20,78,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20230906145024,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2023-07-03T15:14:46.255Z
1,13:49:40,9/8/2023,Zach TIP2023,Zach Peagler,,1,1,-0.093553,2.90069,-0.096671,-1.085817,2.557943,2.587505,3.618992,1.061049,26.523821,26.220789,37.097317,0.441786,PSF-01133_20230908134940,0,0,0,122.424606,435.396179,0.71882,0.5,0.8,103.154015,62.15,62.87,29.4,27.19,97.55,154.1,151.1,2,359,3.946,25,6,266,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20230908134940,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2023-07-03T15:14:46.255Z
2,13:49:46,9/8/2023,Zach TIP2023,Zach Peagler,,2,1,-0.080186,2.897107,-0.082469,-0.975441,2.573034,2.599661,3.689885,1.116851,26.64802,26.375084,37.823444,0.441786,PSF-01133_20230908134946,0,0,0,125.52774,436.443695,0.712385,0.5,0.8,122.207535,62.48,63.13,29.41,27.52,97.56,153.7,151,1.8,429,3.946,24,19,276,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20230908134946,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2023-07-03T15:14:46.255Z
3,13:49:53,9/8/2023,Zach TIP2023,Zach Peagler,,3,1,-0.33788,2.899671,-0.382444,-4.688124,2.480023,2.607861,3.63834,1.158318,26.733175,25.422701,37.296612,0.441786,PSF-01133_20230908134953,0,0,0,118.755699,437.887787,0.728799,0.5,0.8,123.9739,60.19,63.3,29.42,27.28,97.55,154,151.8,1.4,425,3.946,28,18,302,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20230908134953,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2023-07-03T15:14:46.255Z
4,13:50:00,9/8/2023,Zach TIP2023,Zach Peagler,,4,1,-0.100965,2.907481,-0.104597,-1.295066,2.568111,2.603181,3.736958,1.168848,26.684172,26.324678,38.306068,0.441786,PSF-01133_20230908135000,0,0,0,117.730736,414.972778,0.716293,0.5,0.8,120.226746,62.3,63.15,29.43,27.74,97.56,155,149.5,3.5,420,3.946,27,18,278,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20230908135000,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2023-07-03T15:14:46.255Z
5,13:50:09,9/8/2023,Zach TIP2023,Zach Peagler,,5,1,-0.257756,2.909778,-0.282808,-3.752149,2.512667,2.614155,3.765347,1.25268,26.796314,25.75602,38.596581,0.441786,PSF-01133_20230908135009,0,0,0,123.297928,424.375549,0.70946,0.5,0.8,116.289711,60.91,63.37,29.44,27.87,97.56,155.2,151.2,2.6,410,3.945,40,-15,236,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20230908135009,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2023-07-03T15:14:46.255Z
6,13:50:15,9/8/2023,Zach TIP2023,Zach Peagler,,6,1,-0.381794,2.714612,-0.444279,-5.587594,2.433119,2.607102,3.622015,1.188896,26.723412,24.940039,37.126503,0.441786,PSF-01133_20230908135015,0,0,0,66.088196,384.368774,0.82806,0.5,0.8,151.911835,58.96,63.18,29.45,27.2,97.56,135,128.5,4.8,459,3.918,24,-4,269,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20230908135015,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2023-07-03T15:14:46.255Z
7,13:50:22,9/8/2023,Zach TIP2023,Zach Peagler,,7,1,-0.049361,2.713947,-0.050276,-0.615767,2.595109,2.614259,3.751152,1.156043,26.796076,26.599791,38.449196,0.441786,PSF-01133_20230908135022,0,0,0,116.950394,405.685181,0.711721,0.5,0.8,119.121521,62.86,63.32,29.45,27.8,97.56,134.9,128.9,4.4,418,3.918,39,-5,253,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20230908135022,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2023-07-03T15:14:46.255Z
8,13:50:33,9/8/2023,Zach TIP2023,Zach Peagler,,8,1,-0.113028,2.913822,-0.117589,-1.539819,2.572669,2.614161,3.808415,1.235746,26.795698,26.370396,39.037045,0.441786,PSF-01133_20230908135033,0,0,0,143.281464,416.230194,0.655764,0.5,0.8,112.809898,62.27,63.27,29.47,28.06,97.56,155.7,147.6,5.2,430,3.943,16,21,284,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20230908135033,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2023-07-03T15:14:46.255Z
10,13:50:57,9/8/2023,Zach TIP2023,Zach Peagler,,1,2,-0.174738,2.906903,-0.185913,-2.413502,2.558573,2.623967,3.783864,1.225292,26.897034,26.226707,38.786591,0.441786,PSF-01133_20230908135057,0,0,0,119.085075,432.458984,0.724633,0.5,0.8,87.847374,61.86,63.44,29.48,27.95,97.56,154.9,150.3,3,303,3.943,32,42,170,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20230908135057,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2023-07-03T15:14:46.255Z
11,13:51:09,9/8/2023,Zach TIP2023,Zach Peagler,,2,2,-0.259896,2.91574,-0.285329,-2.981733,2.528477,2.608739,3.516394,0.987917,26.740252,25.917543,36.043953,0.441786,PSF-01133_20230908135109,0,0,0,129.377243,448.522919,0.711548,0.5,0.8,93.55246,61.1,63.04,29.49,26.7,97.56,156,143.6,7.9,329,3.943,30,26,149,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20230908135109,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2023-07-03T15:14:46.255Z
12,13:51:18,9/8/2023,Zach TIP2023,Zach Peagler,,3,2,-0.350583,2.904675,-0.398705,-3.623189,2.512149,2.610538,3.371946,0.859797,26.759314,25.750772,34.564114,0.441786,PSF-01133_20230908135118,0,0,0,116.225121,459.57254,0.747102,0.5,0.8,79.768936,60.69,63.07,29.5,25.99,97.56,154.6,147,4.9,267,3.943,32,34,130,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20230908135118,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2023-07-03T15:14:46.255Z
13,13:51:25,9/8/2023,Zach TIP2023,Zach Peagler,,4,2,0.01544,2.873321,0.015357,0.15245,2.599587,2.595351,3.537566,0.937979,26.603367,26.64679,36.26144,0.441786,PSF-01133_20230908135125,0,0,0,122.746826,471.984375,0.739935,0.5,0.8,36.925549,62.81,62.71,29.5,26.8,97.56,151,148.1,1.9,125,3.915,20,24,161,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20230908135125,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2023-07-03T15:14:46.255Z
14,13:51:36,9/8/2023,Zach TIP2023,Zach Peagler,,5,2,-0.169099,2.714568,-0.180332,-1.65884,2.53435,2.585948,3.404439,0.870089,26.507111,25.978212,34.897011,0.441786,PSF-01133_20230908135136,0,0,0,118.385193,478.856201,0.752775,0.5,0.8,77.881676,61.24,62.49,29.49,26.15,97.56,135,132.2,2.1,259,3.941,46,12,142,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20230908135136,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2023-07-03T15:14:46.255Z
15,13:51:48,9/8/2023,Zach TIP2023,Zach Peagler,,6,2,0.033212,2.8146,0.032825,0.36106,2.59618,2.585707,3.635014,1.038834,26.50403,26.611382,37.259647,0.441786,PSF-01133_20230908135148,0,0,0,125.570297,429.408081,0.707573,0.5,0.8,113.582993,62.73,62.48,29.5,27.26,97.56,144.6,142.6,1.4,401,3.94,19,45,138,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20230908135148,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2023-07-03T15:14:46.255Z
16,13:51:56,9/8/2023,Zach TIP2023,Zach Peagler,,7,2,-0.331234,2.846485,-0.374854,-3.603587,2.476651,2.578923,3.386299,0.909648,26.435516,25.387163,34.711601,0.441786,PSF-01133_20230908135156,0,0,0,119.942665,440.34433,0.727616,0.5,0.8,51.617195,59.85,62.32,29.49,26.06,97.56,148,144.5,2.3,177,3.94,34,42,137,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20230908135156,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2023-07-03T15:14:46.255Z
17,13:52:03,9/8/2023,Zach TIP2023,Zach Peagler,,8,2,-0.436702,2.757897,-0.518862,-5.788251,2.407786,2.582833,3.463385,1.055599,26.474302,24.680056,35.50005,0.441786,PSF-01133_20230908135203,0,0,0,122.72036,448.606964,0.726441,0.5,0.8,59.794716,58.2,62.43,29.49,26.44,97.56,139,133.3,4.1,206,3.94,0,18,129,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20230908135203,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2023-07-03T15:14:46.255Z
18,13:52:11,9/8/2023,Zach TIP2023,Zach Peagler,,1,3,-0.363104,2.783908,-0.417568,-4.671438,2.457957,2.596628,3.515948,1.057991,26.616245,25.194828,36.03957,0.441786,PSF-01133_20230908135211,0,0,0,116.461876,478.841187,0.756784,0.5,0.8,31.406988,59.43,62.78,29.48,26.7,97.56,141.5,138.4,2.2,104,3.94,25,46,297,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20230908135211,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2023-07-03T15:14:46.255Z
19,13:52:20,9/8/2023,Zach TIP2023,Zach Peagler,,2,3,-0.26525,2.738884,-0.293693,-2.944662,2.496857,2.586991,3.445227,0.94837,26.517193,25.593307,35.314297,0.441786,PSF-01133_20230908135220,0,0,0,131.74939,482.926025,0.727185,0.5,0.8,55.931557,60.39,62.56,29.48,26.35,97.56,137.2,133,3,192,3.94,42,32,321,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20230908135220,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2023-07-03T15:14:46.255Z
20,13:52:28,9/8/2023,Zach TIP2023,Zach Peagler,,3,3,-0.356418,2.734025,-0.409847,-4.264777,2.456267,2.587295,3.440753,0.984486,26.520586,25.177507,35.268795,0.441786,PSF-01133_20230908135228,0,0,0,113.623024,460.421906,0.75322,0.5,0.8,62.824257,59.42,62.59,29.48,26.33,97.56,136.8,133.4,2.5,209,3.939,30,20,285,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20230908135228,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2023-07-03T15:14:46.255Z
21,13:52:36,9/8/2023,Zach TIP2023,Zach Peagler,,4,3,-0.506253,2.732545,-0.621374,-6.621691,2.3801,2.583902,3.388956,1.008856,26.486681,24.397585,34.739017,0.441786,PSF-01133_20230908135236,0,0,0,21.487713,457.918518,0.953075,0.5,0.8,74.523361,57.59,62.52,29.47,26.07,97.55,136.6,127.7,6.6,195,3.939,29,46,325,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20230908135236,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2023-07-03T15:14:46.255Z
22,13:52:49,9/8/2023,Zach TIP2023,Zach Peagler,,5,3,0.187321,2.751681,0.175382,1.44605,2.679697,2.635903,3.458808,0.779111,27.017582,27.466463,35.452225,0.441786,PSF-01133_20230908135249,0,0,0,111.417534,417.87027,0.733368,0.5,0.8,54.11499,64.86,63.8,29.47,26.42,97.56,138.4,132.2,4.5,184,3.938,-5,8,309,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20230908135249,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2023-07-03T15:14:46.255Z
23,13:52:55,9/8/2023,Zach TIP2023,Zach Peagler,,6,3,-0.155279,2.760191,-0.164535,-1.736631,2.56807,2.620417,3.56541,0.99734,26.859957,26.323389,36.546379,0.441786,PSF-01133_20230908135255,0,0,0,114.493492,429.304016,0.733304,0.5,0.8,81.136459,62.17,63.43,29.46,26.93,97.56,139.2,137.1,1.6,277,3.939,16,25,302,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20230908135255,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2023-07-03T15:14:46.255Z
24,13:53:04,9/8/2023,Zach TIP2023,Zach Peagler,,7,3,0.26067,2.846976,0.238805,2.150892,2.662463,2.601561,3.51332,0.850857,26.667561,27.291851,36.013645,0.441786,PSF-01133_20230908135304,0,0,0,127.291199,369.401337,0.655412,0.5,0.8,108.983681,64.46,62.98,29.46,26.68,97.56,148.1,137.9,6.9,416,3.938,20,33,329,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20230908135304,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2023-07-03T15:14:46.255Z
25,13:53:13,9/8/2023,Zach TIP2023,Zach Peagler,,8,3,-0.134208,2.766268,-0.141051,-1.360826,2.576736,2.617579,3.488682,0.911945,26.831348,26.412693,35.760536,0.441786,PSF-01133_20230908135313,0,0,0,136.218674,445.725189,0.694389,0.5,0.8,61.246479,62.38,63.37,29.46,26.56,97.56,139.8,132,5.6,221,3.938,17,30,295,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20230908135313,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2023-07-03T15:14:46.255Z
28,13:53:38,9/8/2023,Zach TIP2023,Zach Peagler,,1,4,-0.048744,2.744034,-0.049625,-0.5654,2.547511,2.564747,3.623855,1.076344,26.289865,26.113188,37.146221,0.441786,PSF-01133_20230908135338,0,0,0,127.75576,458.016876,0.721068,0.5,0.8,71.616287,61.68,62.1,29.46,27.21,97.56,137.7,120.4,12.6,248,3.938,34,40,164,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20230908135338,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2023-07-03T15:14:46.255Z
29,13:53:57,9/8/2023,Zach TIP2023,Zach Peagler,,2,4,-0.056165,2.751121,-0.057336,-0.707331,2.528515,2.549978,3.693677,1.165162,26.13801,25.918007,37.861252,0.441786,PSF-01133_20230908135357,0,0,0,109.482407,443.146698,0.752943,0.5,0.8,36.465538,61.25,61.77,29.45,27.54,97.56,138.4,134.2,3,121,3.937,17,38,186,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20230908135357,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2023-07-03T15:14:46.255Z
30,13:54:06,9/8/2023,Zach TIP2023,Zach Peagler,,3,4,-0.26253,2.800458,-0.289687,-2.41841,2.47438,2.545327,3.264861,0.790481,26.090797,25.363562,33.466362,0.441786,PSF-01133_20230908135406,0,0,0,113.345863,438.518646,0.741526,0.5,0.8,27.901953,59.96,61.68,29.45,25.44,97.56,143.2,140.3,2,94,3.91,34,3,135,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20230908135406,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2023-07-03T15:14:46.255Z
31,13:54:15,9/8/2023,Zach TIP2023,Zach Peagler,,4,4,-0.311781,2.727939,-0.352014,-2.593631,2.444198,2.52422,3.1424,0.698202,25.874842,25.054562,32.211571,0.441786,PSF-01133_20230908135415,0,0,0,102.692123,410.982727,0.75013,0.5,0.8,35.205658,59.26,61.2,29.44,24.8,97.56,136.2,132.9,2.4,117,3.936,35,23,158,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20230908135415,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2023-07-03T15:14:46.255Z
